lat,long,signal
37.000928,-111.572239,-90
37.000928,-111.572239,-90
37.000929,-111.572239,-90
37.00093,-111.572238,-90
37.00093,-111.572238,-90
37.00093,-111.572238,-90
37.00093,-111.572237,-90
37.00093,-111.572237,-90
37.000929,-111.572237,-90
37.000929,-111.572237,-90
37.000929,-111.572237,-90
37.000929,-111.572237,-90
37.000929,-111.572237,-90
37.000929,-111.572237,-90
37.000929,-111.572237,-90
37.00093,-111.572239,-90
37.000929,-111.57224,-90
37.000929,-111.572241,-90
37.00093,-111.572241,-90
37.00093,-111.572241,-90
37.00093,-111.572241,-90
37.00093,-111.572241,-90
37.002501,-111.573787,-90
37.002643,-111.57384,-90
37.002643,-111.57384,-90
37.002641,-111.573842,-90
37.002641,-111.573843,-90
37.002641,-111.573843,-90
37.002641,-111.573843,-90
37.002641,-111.573844,-90
37.003035,-111.574405,-90
37.029733,-111.60402,-90
37.087417,-111.698978,-90
37.090204,-111.720768,-90
37.098798,-111.787752,-90
37.100059,-111.797598,-90
37.100565,-111.801553,-90
37.101302,-111.807309,-90
37.101444,-111.808412,-90
37.101491,-111.808783,-90
37.101772,-111.811008,-90
37.102014,-111.812861,-90
39.10923,-113.952768,-90
39.109168,-113.952788,-90
39.109115,-113.952806,-90
39.109074,-113.952822,-90
39.109042,-113.952832,-90
39.109016,-113.952837,-90
39.108992,-113.952843,-90
39.10897,-113.952848,-90
39.10895,-113.952852,-90
39.108718,-113.952946,-90
39.108701,-113.952953,-90
39.108684,-113.952961,-90
39.053304,-113.998615,-90
39.05333,-113.998973,-90
39.053357,-113.999332,-90
39.053384,-113.999691,-90
39.05341,-114.00005,-90
39.053436,-114.000411,-90
39.053583,-114.036543,-90
39.053371,-114.036535,-90
39.053154,-114.036528,-90
39.052933,-114.036521,-90
39.052706,-114.036515,-90
39.052475,-114.036507,-90
39.052239,-114.036498,-90
39.051999,-114.036491,-90
39.051755,-114.036483,-90
39.051507,-114.036475,-90
39.051256,-114.036468,-90
39.051002,-114.036461,-90
39.050744,-114.036454,-90
39.050484,-114.036447,-90
39.050222,-114.036438,-90
39.049958,-114.036429,-90
39.049693,-114.036419,-90
39.049427,-114.03641,-90
39.047526,-114.036349,-90
39.047249,-114.03634,-90
39.046973,-114.036333,-90
39.046696,-114.036323,-90
39.046419,-114.036314,-90
39.046141,-114.036304,-90
39.037343,-114.036021,-90
39.037056,-114.036012,-90
39.036769,-114.036002,-90
39.032732,-114.03587,-90
39.032441,-114.035861,-90
39.03215,-114.035851,-90
39.031859,-114.03584,-90
39.031568,-114.035828,-90
39.031277,-114.035818,-90
39.030986,-114.035809,-90
39.030696,-114.0358,-90
39.030405,-114.035791,-90
39.030115,-114.035782,-90
39.029826,-114.035774,-90
39.029537,-114.035766,-90
39.029248,-114.035756,-90
39.02896,-114.035746,-90
39.028673,-114.035735,-90
39.021928,-114.035513,-90
39.021654,-114.035505,-90
39.021379,-114.035498,-90
39.021103,-114.035489,-90
39.020827,-114.035479,-90
39.020551,-114.035469,-90
39.020274,-114.03546,-90
39.019996,-114.035451,-90
39.019718,-114.035443,-90
39.01944,-114.035433,-90
39.019162,-114.035424,-90
39.018884,-114.035414,-90
39.018606,-114.035405,-90
39.018327,-114.035397,-90
39.018047,-114.035388,-90
38.940823,-114.03355,-90
38.940729,-114.033606,-90
38.938011,-114.033497,-90
38.937122,-114.033408,-90
38.936946,-114.033403,-90
38.936769,-114.0334,-90
38.936591,-114.033398,-90
38.934247,-114.033385,-90
38.909896,-114.023189,-90
38.909649,-114.022962,-90
38.908905,-114.022276,-90
38.908655,-114.022047,-90
38.908406,-114.021817,-90
38.908157,-114.021585,-90
38.887007,-114.009951,-90
38.885701,-114.009011,-90
39.645195,-112.081757,-90
39.645449,-112.081585,-90
39.661655,-112.099126,-90
39.665157,-112.112196,-90
39.699196,-112.149122,-90
39.699196,-112.149447,-90
39.959618,-112.102674,-90
39.959738,-112.102494,-90
39.959738,-112.102494,-90
39.977247,-111.841725,-90
39.97736,-111.841426,-90
39.979134,-111.836601,-90
39.979134,-111.836601,-90
39.981502,-111.830209,-90
39.982299,-111.828146,-90
39.9824,-111.827878,-90
39.982588,-111.827373,-90
39.982836,-111.826716,-90
39.98291,-111.826519,-90
39.982982,-111.826329,-90
39.982982,-111.826329,-90
39.983427,-111.825158,-90
39.983427,-111.825158,-90
39.985283,-111.820003,-90
39.985626,-111.816319,-90
40.075267,-112.384999,-90
40.076185,-112.388423,-90
40.076302,-112.388854,-90
40.076419,-112.389286,-90
40.076537,-112.389719,-90
40.076655,-112.390154,-90
40.076773,-112.39059,-90
40.076891,-112.391027,-90
40.077008,-112.391464,-90
40.077126,-112.391903,-90
40.077243,-112.392341,-90
40.07736,-112.392779,-90
40.077478,-112.393217,-90
40.077596,-112.393652,-90
40.077715,-112.394087,-90
40.077832,-112.394521,-90
40.077832,-112.394521,-90
39.977156,-111.848237,-90
39.978288,-111.846724,-90
39.978426,-111.846517,-90
39.978563,-111.846306,-90
40.947613,-111.552516,-89
40.956392,-111.549044,-89
41.006368,-111.518726,-89
40.926124,-111.585488,-89
40.926026,-111.593691,-89
40.924981,-111.594527,-89
40.923544,-111.604076,-89
41.253803,-111.850972,-89
41.253804,-111.850742,-89
41.253808,-111.850513,-89
41.253446,-111.84344,-89
41.253526,-111.842756,-89
41.253571,-111.842558,-89
41.253615,-111.842378,-89
41.253654,-111.842219,-89
41.253687,-111.842082,-89
41.039429,-111.326519,-89
41.03962,-111.326188,-89
41.040685,-111.324117,-89
41.04923,-111.300026,-89
41.049451,-111.299734,-89
41.049677,-111.299447,-89
41.049908,-111.299164,-89
41.050143,-111.298885,-89
41.187436,-111.1255,-89
41.1904,-111.119437,-89
41.19184,-111.117894,-89
41.19428,-111.115374,-89
41.199861,-111.109124,-89
41.219717,-111.092134,-89
41.220014,-111.091993,-89
41.220311,-111.091852,-89
41.222389,-111.090823,-89
41.222681,-111.090661,-89
41.236689,-111.077848,-89
41.236944,-111.077604,-89
41.2372,-111.077358,-89
41.237456,-111.077112,-89
41.237712,-111.076868,-89
41.237969,-111.076624,-89
41.238227,-111.076381,-89
41.238484,-111.076138,-89
41.238742,-111.075895,-89
41.239,-111.075651,-89
41.239257,-111.075406,-89
41.239514,-111.07516,-89
41.78018,-111.197108,-89
41.780898,-111.198299,-89
41.650805,-112.303452,-89
41.650755,-112.308644,-89
41.650742,-112.309509,-89
41.65074,-112.309796,-89
41.65074,-112.309796,-89
41.650734,-112.312926,-89
41.650729,-112.313378,-89
41.650719,-112.31357,-89
41.650693,-112.313747,-89
41.701263,-112.357476,-89
41.815894,-112.36672,-89
41.815951,-112.368839,-89
41.815963,-112.369265,-89
41.815976,-112.369692,-89
41.815989,-112.370119,-89
41.816001,-112.370547,-89
41.826015,-112.423709,-89
41.832286,-112.429335,-89
41.833066,-112.430037,-89
41.833327,-112.430273,-89
41.955685,-112.678699,-89
41.959649,-113.067242,-89
41.958789,-113.068221,-89
41.957278,-113.06993,-89
41.957062,-113.070176,-89
41.954697,-113.072872,-89
41.954482,-113.073116,-89
41.928039,-113.091152,-89
41.926996,-113.091733,-89
41.922825,-113.094057,-89
41.905646,-113.103641,-89
41.903561,-113.104807,-89
41.9033,-113.104952,-89
41.878553,-113.11875,-89
41.878293,-113.118895,-89
41.878032,-113.119041,-89
41.877772,-113.119188,-89
41.877513,-113.119335,-89
41.877252,-113.119481,-89
41.869182,-113.123986,-89
41.86892,-113.124129,-89
41.868658,-113.124272,-89
41.817324,-113.263329,-89
41.817313,-113.265214,-89
41.817311,-113.265593,-89
41.817309,-113.265973,-89
41.513993,-113.599731,-89
41.513719,-113.599827,-89
41.513445,-113.599923,-89
41.513171,-113.600019,-89
41.512898,-113.600115,-89
41.512624,-113.600211,-89
41.509885,-113.601179,-89
41.509611,-113.601275,-89
41.509339,-113.601372,-89
41.509066,-113.601469,-89
41.508794,-113.601565,-89
41.508521,-113.60166,-89
40.623634,-111.768297,-89
40.62351,-111.768484,-89
40.621167,-111.772189,-89
40.621046,-111.772407,-89
40.62092,-111.772624,-89
40.620792,-111.772838,-89
40.620664,-111.77305,-89
40.620538,-111.77326,-89
40.620413,-111.773469,-89
40.620413,-111.773469,-89
40.620293,-111.77368,-89
40.620186,-111.773901,-89
40.620101,-111.774134,-89
40.620046,-111.774378,-89
40.620018,-111.774626,-89
40.619999,-111.774872,-89
40.619977,-111.775114,-89
40.619944,-111.775348,-89
40.619892,-111.775572,-89
40.619818,-111.775783,-89
40.61972,-111.775977,-89
40.619604,-111.776158,-89
40.619481,-111.776336,-89
40.619355,-111.776515,-89
40.619228,-111.776695,-89
40.619107,-111.776881,-89
40.348925,-112.558239,-89
40.34904,-112.558195,-89
40.349151,-112.558143,-89
40.348185,-112.554851,-89
40.348177,-112.554616,-89
40.348188,-112.554377,-89
40.347361,-112.550282,-89
40.73738,-111.356795,-89
40.737388,-111.356502,-89
40.737436,-111.354806,-89
40.737444,-111.354529,-89
40.737499,-111.352648,-89
40.737508,-111.35239,-89
40.743988,-111.358806,-89
40.744168,-111.358999,-89
40.750799,-111.37012,-89
40.750905,-111.370419,-89
40.940593,-111.135058,-89
40.940793,-111.134841,-89
40.963929,-111.098101,-89
41.03921,-110.989929,-89
41.039219,-110.988708,-89
41.039234,-110.985706,-89
41.03499,-110.956618,-89
41.034974,-110.956439,-89
41.040395,-110.947195,-89
41.040505,-110.947047,-89
41.046138,-110.930113,-89
41.046298,-110.929808,-89
41.046418,-110.929527,-89
41.046448,-110.894168,-89
41.046448,-110.893916,-89
41.046448,-110.893916,-89
41.046448,-110.893664,-89
41.046447,-110.893412,-89
41.046447,-110.893159,-89
41.046446,-110.892905,-89
41.040612,-110.891393,-89
41.040377,-110.891327,-89
41.039661,-110.891129,-89
41.039419,-110.891063,-89
41.039174,-110.890997,-89
41.038433,-110.890791,-89
41.037425,-110.890516,-89
41.027463,-110.887775,-89
41.027171,-110.887695,-89
41.026295,-110.887451,-89
41.018704,-110.881979,-89
40.969985,-110.849054,-89
40.968486,-110.848184,-89
40.968235,-110.848041,-89
40.967983,-110.847899,-89
40.934051,-110.834087,-89
40.50592,-111.045306,-89
40.505757,-111.045222,-89
40.505595,-111.045131,-89
40.505435,-111.045032,-89
40.505274,-111.044927,-89
40.505113,-111.044818,-89
40.488187,-110.960204,-89
40.488112,-110.95994,-89
40.488028,-110.95968,-89
40.487932,-110.959425,-89
40.487821,-110.959179,-89
40.485082,-110.953241,-89
40.483022,-110.946656,-89
40.482979,-110.94641,-89
40.482647,-110.945484,-89
40.482521,-110.945277,-89
40.482077,-110.944703,-89
40.468505,-110.901617,-89
40.462361,-110.8393,-89
40.462387,-110.839003,-89
40.462414,-110.838706,-89
40.42275,-110.79615,-89
40.401201,-110.761168,-89
40.401059,-110.760977,-89
40.400918,-110.760783,-89
40.400492,-110.760193,-89
40.399329,-110.758606,-89
40.399182,-110.758405,-89
40.381538,-110.73889,-89
40.381358,-110.738684,-89
40.381177,-110.738477,-89
40.380995,-110.738266,-89
40.36301,-110.720375,-89
40.362802,-110.720214,-89
40.361555,-110.719245,-89
40.361347,-110.719082,-89
40.360933,-110.718761,-89
40.359494,-110.71765,-89
40.359288,-110.71749,-89
40.358875,-110.717169,-89
40.296954,-110.598392,-89
40.609912,-109.477383,-89
40.849842,-109.671192,-89
40.851652,-109.673982,-89
40.851832,-109.674257,-89
40.854388,-109.677873,-89
40.854567,-109.678064,-89
40.854745,-109.678252,-89
40.886623,-109.70307,-89
40.908997,-109.697831,-89
40.910303,-109.68918,-89
40.912459,-109.688137,-89
40.912665,-109.68704,-89
40.912677,-109.686788,-89
40.912691,-109.68653,-89
40.912706,-109.686267,-89
40.912721,-109.686001,-89
40.927578,-109.720509,-89
40.929097,-109.721428,-89
40.931426,-109.720463,-89
40.933587,-109.718605,-89
40.933476,-109.716144,-89
40.933293,-109.715665,-89
40.932981,-109.714952,-89
40.932679,-109.713616,-89
40.932631,-109.71334,-89
40.932573,-109.713066,-89
40.932506,-109.712795,-89
40.932081,-109.711147,-89
40.931942,-109.7106,-89
40.93186,-109.710334,-89
40.93158,-109.709561,-89
40.931486,-109.709305,-89
40.93124,-109.708521,-89
40.931179,-109.708252,-89
40.93113,-109.70798,-89
40.931096,-109.707704,-89
40.931071,-109.70714,-89
40.932168,-109.704011,-89
40.994359,-109.843527,-89
40.99458,-109.843422,-89
40.994801,-109.843318,-89
40.997422,-109.842102,-89
40.99731,-109.842154,-89
40.994959,-109.84327,-89
40.994777,-109.843357,-89
40.991531,-109.844918,-89
39.801426,-110.782881,-89
39.80208,-110.782473,-89
38.68952,-109.576749,-89
38.689789,-109.576514,-89
38.690208,-109.57621,-89
37.259909,-109.667054,-89
37.259835,-109.66739,-89
37.270392,-109.675972,-89
37.270656,-109.676092,-89
37.271698,-109.676622,-89
37.244378,-109.775195,-89
37.240362,-109.791545,-89
37.240293,-109.7919,-89
37.240228,-109.792258,-89
37.240167,-109.792616,-89
37.240106,-109.792975,-89
37.240043,-109.793334,-89
37.233674,-109.815028,-89
37.221032,-109.824104,-89
37.219817,-109.825117,-89
37.216659,-109.835524,-89
37.216543,-109.83586,-89
37.21539,-109.838823,-89
37.21461,-109.840788,-89
37.213709,-109.843068,-89
37.2132,-109.844346,-89
37.199271,-109.898439,-89
37.196314,-109.904496,-89
37.196198,-109.904731,-89
37.196082,-109.90497,-89
37.195966,-109.90521,-89
37.103747,-109.987444,-89
37.096871,-109.997724,-89
37.062857,-110.073129,-89
37.062731,-110.073465,-89
37.000052,-110.175082,-89
37.010509,-110.196912,-89
37.013116,-110.204847,-89
37.071023,-110.289885,-89
37.071924,-110.291159,-89
37.0625,-110.308872,-89
37.062321,-110.309048,-89
37.062132,-110.309205,-89
37.061933,-110.309342,-89
37.012602,-110.204579,-89
37.010275,-110.200808,-89
37.093217,-110.003151,-89
37.093405,-110.00287,-89
37.114089,-109.963786,-89
37.115869,-109.959589,-89
37.117372,-109.95581,-89
37.117471,-109.955489,-89
37.117566,-109.955164,-89
37.117657,-109.954835,-89
37.118171,-109.95248,-89
37.118233,-109.952144,-89
37.118293,-109.951808,-89
37.118908,-109.948427,-89
37.256208,-109.617109,-89
37.235129,-109.611619,-89
37.233669,-109.61285,-89
37.097964,-109.547543,-89
37.095615,-109.547765,-89
37.095321,-109.547789,-89
37.095027,-109.54781,-89
37.094733,-109.54783,-89
37.094439,-109.547848,-89
37.091501,-109.547929,-89
37.090918,-109.547939,-89
37.090336,-109.547948,-89
37.089753,-109.547956,-89
37.08946,-109.547957,-89
37.016785,-109.610195,-89
37.007305,-109.611341,-89
36.992074,-109.607538,-89
36.991843,-109.607482,-89
36.991616,-109.607426,-89
36.991396,-109.60737,-89
36.990191,-109.607016,-89
37.291944,-109.48868,-89
37.297123,-109.477239,-89
37.297972,-109.469093,-89
37.298026,-109.468482,-89
37.298079,-109.467872,-89
37.129486,-109.348712,-89
37.129936,-109.348325,-89
37.130162,-109.348132,-89
37.150394,-109.333445,-89
37.541304,-109.748046,-89
37.541439,-109.748383,-89
37.54157,-109.748723,-89
37.541696,-109.749067,-89
37.541815,-109.749415,-89
37.541928,-109.749768,-89
37.543868,-109.758823,-89
37.543941,-109.759188,-89
37.544014,-109.759554,-89
37.544087,-109.75992,-89
37.544159,-109.760287,-89
37.544232,-109.760654,-89
37.544304,-109.761021,-89
37.544375,-109.761388,-89
37.544447,-109.761754,-89
37.551675,-109.775931,-89
37.55182,-109.776167,-89
37.551963,-109.776402,-89
37.552106,-109.776636,-89
37.552248,-109.776872,-89
37.552394,-109.777111,-89
37.555819,-109.783381,-89
37.555926,-109.783704,-89
37.556033,-109.78403,-89
37.556142,-109.784357,-89
37.55625,-109.784686,-89
37.556359,-109.785017,-89
37.560917,-109.798773,-89
37.561035,-109.799129,-89
37.561153,-109.799487,-89
37.606382,-109.963559,-89
37.605715,-109.960475,-89
37.517846,-110.088323,-89
37.51773,-110.088672,-89
37.517615,-110.089018,-89
37.517503,-110.089357,-89
37.517392,-110.08969,-89
37.517285,-110.090018,-89
37.517179,-110.090345,-89
37.517072,-110.090673,-89
37.516964,-110.091002,-89
37.480832,-110.176414,-89
37.480656,-110.176719,-89
37.480481,-110.177022,-89
37.480305,-110.177324,-89
37.480131,-110.177625,-89
37.479957,-110.177925,-89
37.479784,-110.178225,-89
37.47961,-110.178524,-89
37.479437,-110.178823,-89
37.479264,-110.179122,-89
37.408908,-110.468544,-89
37.452212,-110.577404,-89
37.450195,-110.710172,-89
37.450276,-110.710386,-89
37.450368,-110.710586,-89
37.450469,-110.710771,-89
37.451923,-110.712031,-89
37.452054,-110.712089,-89
37.452182,-110.712146,-89
37.452305,-110.712202,-89
37.452425,-110.712258,-89
37.452544,-110.712314,-89
37.456232,-110.713882,-89
37.457405,-110.713071,-89
37.457428,-110.713012,-89
37.555266,-110.707426,-89
37.555031,-110.707574,-89
37.554796,-110.707722,-89
37.55456,-110.707871,-89
37.554322,-110.708021,-89
37.526925,-110.707474,-89
38.247408,-110.651574,-89
38.247712,-110.651672,-89
38.248015,-110.651771,-89
38.248319,-110.651871,-89
38.248623,-110.651971,-89
38.248928,-110.652072,-89
38.252547,-110.653246,-89
38.252845,-110.653343,-89
38.274631,-110.660443,-89
38.296649,-110.667618,-89
38.296962,-110.66772,-89
38.301369,-110.669154,-89
38.301686,-110.669258,-89
38.309882,-110.671939,-89
38.310188,-110.672037,-89
38.310494,-110.672135,-89
38.31713,-110.673914,-89
38.322119,-110.675167,-89
38.337277,-110.687436,-89
38.337948,-110.688308,-89
38.338297,-110.68874,-89
38.457375,-110.6767,-89
38.465541,-110.671498,-89
38.465807,-110.671331,-89
38.466073,-110.671164,-89
38.475591,-110.665107,-89
38.475855,-110.664939,-89
38.479283,-110.662764,-89
38.479547,-110.662596,-89
38.643987,-110.661204,-89
38.645533,-110.660213,-89
38.645707,-110.660086,-89
38.645883,-110.659959,-89
38.64606,-110.659831,-89
38.646238,-110.659702,-89
38.646417,-110.659575,-89
38.646597,-110.659447,-89
38.65185,-110.657469,-89
38.651492,-110.652777,-89
38.651347,-110.652636,-89
38.647633,-110.648327,-89
38.641264,-110.636195,-89
38.640669,-110.6345,-89
38.640372,-110.633441,-89
38.639784,-110.631292,-89
38.867692,-110.705784,-89
38.875312,-110.744609,-89
38.756776,-111.925644,-89
38.702341,-111.881837,-89
38.56111,-111.838348,-89
38.574325,-111.823791,-89
38.574199,-111.823813,-89
38.574071,-111.823823,-89
38.573809,-111.823816,-89
38.573676,-111.823804,-89
38.573544,-111.823795,-89
38.573418,-111.823794,-89
38.573299,-111.823797,-89
38.36862,-110.823543,-89
38.369713,-110.777839,-89
38.369812,-110.77751,-89
38.36991,-110.777182,-89
38.370395,-110.775561,-89
38.168251,-111.341353,-89
38.168207,-111.34111,-89
38.168168,-111.340861,-89
38.148419,-111.330063,-89
38.148308,-111.329841,-89
38.148196,-111.329622,-89
38.062571,-111.328775,-89
38.061843,-111.328454,-89
38.061646,-111.328434,-89
37.875579,-111.450906,-89
37.872014,-111.444855,-89
37.870082,-111.442634,-89
37.868318,-111.441756,-89
37.865678,-111.440643,-89
37.864879,-111.44029,-89
37.862821,-111.439108,-89
37.862574,-111.438929,-89
37.857768,-111.435242,-89
37.844053,-111.424937,-89
37.843889,-111.424686,-89
37.841611,-111.42198,-89
37.841421,-111.421906,-89
37.841229,-111.421848,-89
37.841036,-111.421805,-89
37.838713,-111.420802,-89
37.750674,-111.466234,-89
37.729837,-111.519321,-89
37.729029,-111.520432,-89
37.76645,-111.673891,-89
37.76633,-111.674199,-89
37.766216,-111.674508,-89
37.76611,-111.674812,-89
37.765076,-111.680317,-89
37.765076,-111.680317,-89
37.765045,-111.680655,-89
37.765015,-111.680991,-89
37.764986,-111.681328,-89
38.48778,-111.886008,-89
38.487922,-111.885832,-89
38.488064,-111.88566,-89
38.488208,-111.88549,-89
38.488356,-111.885321,-89
38.566643,-111.839809,-89
38.553999,-111.836486,-89
38.493503,-111.832675,-89
38.493209,-111.832621,-89
38.475363,-111.5714,-89
38.496607,-111.535038,-89
38.542641,-111.511547,-89
38.542833,-111.511401,-89
38.559087,-111.504254,-89
38.562358,-111.501552,-89
38.563238,-111.501462,-89
39.620067,-111.291631,-89
39.620099,-111.291779,-89
39.62013,-111.291921,-89
39.620161,-111.29206,-89
39.946144,-111.206296,-89
39.946271,-111.206602,-89
39.946386,-111.206917,-89
39.955681,-111.240449,-89
39.976044,-111.344087,-89
39.893153,-111.549578,-89
39.892903,-111.549481,-89
39.891888,-111.54909,-89
39.891631,-111.548991,-89
39.686478,-111.679599,-89
39.686292,-111.679333,-89
39.686106,-111.679068,-89
39.685918,-111.678803,-89
39.685731,-111.678538,-89
39.685543,-111.678273,-89
39.685356,-111.678008,-89
39.685168,-111.677742,-89
39.684978,-111.677477,-89
39.676754,-111.668278,-89
39.676525,-111.668058,-89
39.676293,-111.667841,-89
39.797729,-111.680075,-89
39.999766,-111.702308,-89
39.999603,-111.702185,-89
39.988918,-111.698999,-89
39.985857,-111.698123,-89
39.983281,-111.697167,-89
39.981843,-111.695767,-89
39.98171,-111.695684,-89
39.976123,-111.692128,-89
39.971297,-111.691197,-89
39.971391,-111.691199,-89
39.97147,-111.691189,-89
39.946053,-111.678499,-89
39.945929,-111.678494,-89
39.945803,-111.678487,-89
39.940686,-111.670809,-89
39.94076,-111.670785,-89
39.912312,-111.636956,-89
39.671578,-112.119633,-89
39.671793,-112.119822,-89
39.672012,-112.120012,-89
39.67293,-112.120762,-89
39.673171,-112.120946,-89
39.673416,-112.121129,-89
38.972845,-111.961177,-89
38.972754,-111.960817,-89
38.972663,-111.960455,-89
38.972573,-111.960093,-89
38.777981,-111.93985,-89
38.777476,-111.941175,-89
38.777056,-111.943956,-89
38.768873,-111.966101,-89
38.287655,-112.444614,-89
38.287813,-112.444629,-89
38.308402,-112.411536,-89
38.308257,-112.411554,-89
38.30651,-112.410279,-89
38.30652,-112.410149,-89
38.307087,-112.408144,-89
38.311865,-112.400465,-89
38.311996,-112.4003,-89
38.312684,-112.397916,-89
38.312644,-112.397726,-89
38.312604,-112.397533,-89
38.312563,-112.39734,-89
38.312524,-112.397146,-89
38.312656,-112.399386,-89
38.312103,-112.400207,-89
38.311973,-112.400373,-89
38.31158,-112.400879,-89
38.31145,-112.401046,-89
38.311317,-112.401216,-89
38.30667,-112.409392,-89
38.3084,-112.411502,-89
38.308551,-112.411504,-89
38.289203,-112.444694,-89
38.289024,-112.444722,-89
38.022895,-112.531606,-89
37.650875,-112.68923,-89
37.65078,-112.689484,-89
37.650871,-112.694672,-89
37.249894,-112.759866,-89
37.011035,-111.583245,-89
37.010826,-111.583014,-89
37.010617,-111.582784,-89
37.010409,-111.582556,-89
37.010202,-111.582329,-89
37.009995,-111.582105,-89
37.00979,-111.581881,-89
37.004254,-111.575839,-89
37.004076,-111.575647,-89
37.002016,-111.573365,-89
37.000927,-111.572238,-89
37.000929,-111.572239,-89
37.000926,-111.572242,-89
37.000927,-111.572242,-89
37.000927,-111.572242,-89
37.000927,-111.572242,-89
37.000927,-111.572242,-89
37.000927,-111.572242,-89
37.000927,-111.572241,-89
37.000927,-111.572241,-89
37.000927,-111.572241,-89
37.000929,-111.572237,-89
37.000929,-111.572237,-89
37.000929,-111.572237,-89
37.000929,-111.572237,-89
37.000929,-111.572237,-89
37.000929,-111.572237,-89
37.00093,-111.572239,-89
37.00093,-111.572239,-89
37.00093,-111.572239,-89
37.00093,-111.572239,-89
37.00093,-111.572242,-89
37.00093,-111.572242,-89
37.00093,-111.572242,-89
37.00093,-111.572242,-89
37.00093,-111.572242,-89
37.00093,-111.572242,-89
37.00093,-111.572242,-89
37.00093,-111.572242,-89
37.00093,-111.572241,-89
37.000928,-111.57224,-89
37.000928,-111.57224,-89
37.000928,-111.57224,-89
37.000928,-111.572239,-89
37.000928,-111.57224,-89
37.000928,-111.57224,-89
37.000927,-111.57224,-89
37.002446,-111.573738,-89
37.002549,-111.573814,-89
37.002643,-111.573841,-89
37.002642,-111.573841,-89
37.002642,-111.573842,-89
37.002642,-111.573842,-89
37.002642,-111.573842,-89
37.002642,-111.573848,-89
37.02418,-111.597642,-89
37.02441,-111.597896,-89
37.024641,-111.59815,-89
37.024873,-111.598404,-89
37.025106,-111.598659,-89
37.02534,-111.598916,-89
37.033835,-111.610903,-89
37.034134,-111.611527,-89
37.053585,-111.632886,-89
37.076122,-111.658918,-89
37.076122,-111.658918,-89
37.076224,-111.659173,-89
37.088463,-111.707225,-89
37.088511,-111.707594,-89
37.090156,-111.720398,-89
37.100286,-111.799397,-89
37.101255,-111.806944,-89
37.101538,-111.809153,-89
37.101724,-111.810637,-89
39.078974,-113.697899,-89
39.079044,-113.698286,-89
39.079108,-113.698678,-89
39.079165,-113.699074,-89
39.07921,-113.699476,-89
39.079242,-113.699884,-89
39.040207,-113.813712,-89
39.040123,-113.81409,-89
39.054164,-113.962125,-89
39.053928,-113.962124,-89
39.053691,-113.962123,-89
39.053453,-113.962122,-89
39.053216,-113.962122,-89
39.052984,-113.962122,-89
39.054743,-114.036579,-89
39.054565,-114.036573,-89
39.05438,-114.036566,-89
39.054188,-114.03656,-89
39.053992,-114.036554,-89
39.05379,-114.036549,-89
39.043344,-114.036217,-89
39.043062,-114.036208,-89
39.042779,-114.036199,-89
39.042494,-114.036189,-89
39.042209,-114.03618,-89
39.041922,-114.03617,-89
39.034757,-114.035937,-89
39.034469,-114.035929,-89
39.03418,-114.03592,-89
39.033891,-114.035911,-89
39.033602,-114.035901,-89
39.033312,-114.03589,-89
39.033022,-114.035879,-89
39.017767,-114.035379,-89
39.017486,-114.035369,-89
39.017205,-114.03536,-89
39.016923,-114.035353,-89
39.016642,-114.035345,-89
39.01636,-114.035335,-89
38.952201,-114.0333,-89
38.94093,-114.033517,-89
38.940652,-114.033688,-89
38.940595,-114.033787,-89
38.940192,-114.034314,-89
38.938183,-114.033535,-89
38.909402,-114.022734,-89
38.909154,-114.022505,-89
38.8978,-114.012812,-89
38.886737,-114.009791,-89
38.88647,-114.009617,-89
38.886209,-114.00943,-89
38.885953,-114.009227,-89
39.698245,-112.144864,-89
39.698377,-112.145168,-89
39.698504,-112.145469,-89
39.959738,-112.102494,-89
39.960108,-112.101928,-89
39.960235,-112.10173,-89
39.975672,-112.071875,-89
39.978249,-111.839008,-89
39.979465,-111.835702,-89
39.979894,-111.834497,-89
39.981502,-111.830209,-89
39.983126,-111.825953,-89
39.9832,-111.825761,-89
39.9832,-111.825761,-89
39.98335,-111.825362,-89
39.98335,-111.825362,-89
39.9854,-111.819486,-89
39.985451,-111.81923,-89
39.985451,-111.81923,-89
39.985531,-111.818715,-89
39.985129,-111.813268,-89
39.997839,-112.272509,-89
40.07538,-112.385423,-89
40.075609,-112.386274,-89
40.075724,-112.386702,-89
39.978148,-111.846926,-89
39.997169,-111.823952,-89
40.947788,-111.552324,-88
40.956199,-111.549114,-88
40.925887,-111.593697,-88
40.92575,-111.593711,-88
40.925617,-111.59374,-88
40.925494,-111.593801,-88
40.92486,-111.59458,-88
40.924738,-111.594628,-88
40.924546,-111.607612,-88
40.925509,-111.610635,-88
40.925641,-111.610817,-88
40.925762,-111.61102,-88
40.925877,-111.611235,-88
40.925987,-111.61146,-88
40.926089,-111.611698,-88
40.926178,-111.611948,-88
40.926258,-111.612205,-88
40.926258,-111.612205,-88
41.253853,-111.85329,-88
41.253809,-111.851432,-88
41.253805,-111.851201,-88
41.253716,-111.841968,-88
41.25375,-111.841884,-88
41.253794,-111.84183,-88
41.253846,-111.841802,-88
41.253903,-111.841804,-88
41.253963,-111.841836,-88
41.254028,-111.84189,-88
41.254099,-111.841961,-88
41.254099,-111.841961,-88
41.089941,-111.226527,-88
41.190631,-111.119166,-88
